,word,frequency
1205,drin,27
1206,vornehm,27
1207,J,27
1208,Jhre,27
1209,jemand,27
1210,vergeblich,27
1211,getreu,27
1212,Andenken,27
1213,erwachen,27
1214,Messer,26
1215,seltsam,26
1216,löschen,26
1217,Laune,26
1218,ersparen,26
1219,reiten,26
1220,hemmen,26
1221,umgeben,26
1222,Bittre,26
1223,befreien,26
1224,schändlich,26
1225,alleine,26
1226,Sterbliche,26
1227,Wahl,26
1228,willig,26
1229,hintergehen,26
1230,hinunter,26
1231,Rand,26
1232,vertrauen,26
1233,trauen,26
1234,Entzwey,26
1235,Unheil,26
1236,begehren,26
1237,versöhnen,26
1238,Frage,26
1239,stöhnen,26
1240,derjenige,26
1241,entschließen,26
1242,Zeuge,26
1243,Staat,26
1244,Geliebte,26
1245,Wirds,26
1246,Sehnsucht,26
1247,blenden,26
1248,erliegen,26
1249,zustande,26
1250,wem,26
1251,könen,26
1252,Kloster,26
1253,darin,26
1254,überlassen,26
1255,Turm,26
1256,brav,26
1257,draus,26
1258,Ey,26
1259,hübsch,26
1260,Gegend,26
1261,Gräfi,26
1262,vorher,25
1263,Kindheit,25
1264,Dach,25
1265,sprich,25
1266,feucht,25
1267,begleiten,25
1268,peinigen,25
1269,beißen,25
1270,fähig,25
1271,Wahnsinn,25
1272,klug,25
1273,bessern,25
1274,hie,25
1275,häufen,25
1276,wecken,25
1277,Stracks,25
1278,leuchten,25
1279,verklagen,25
1280,alß,25
1281,pflastern,25
1282,entstehen,25
1283,Lärm,25
1284,frieren,25
1285,morsch,25
1286,lieblich,25
1287,winseln,25
1288,deutsch,25
1289,begehen,25
1290,kühl,25
1291,faul,25
1292,bange,25
1293,Erinnerung,25
1294,ewg,25
1295,betreten,25
1296,Befehl,25
1297,hefftig,25
1298,wolt,25
1299,Größe,25
1300,sehnen,25
1301,dicht,25
1302,Bund,25
1303,voraus,25
1304,Besitz,25
1305,senken,25
1306,verkünden,25
1307,finster,25
1308,etlich,25
1309,wischen,24
1310,Tür,24
1311,Rad,24
1312,würdig,24
1313,Atem,24
1314,entschuldigen,24
1315,zucken,24
1316,Schoß,24
1317,Eigner,24
1318,geheim,24
1319,grün,24
1320,unterdrücken,24
1321,verschonen,24
1322,tilgen,24
1323,widerstehen,24
1324,Eifer,24
1325,schießen,24
1326,mangeln,24
1327,bezwingen,24
1328,melden,24
1329,Antwort,24
1330,färben,24
1331,Nerv,24
1332,zerschlagen,24
1333,Ahndung,24
1334,rinnen,24
1335,Fremdling,24
1336,Disem,24
1337,erregen,24
1338,anhören,24
1339,doppelt,24
1340,bedeuten,24
1341,entsagen,24
1342,jhren,24
1343,Netz,24
1344,wanken,24
1345,freundlich,24
1346,Brod,24
1347,Schmuck,23
1348,verkennen,23
1349,betteln,23
1350,kühlen,23
1351,ächzen,23
1352,bilden,23
1353,dauern,23
1354,Mitternacht,23
1355,Ahnung,23
1356,hassen,23
1357,Wert,23
1358,hinauf,23
1359,Finsternis,23
1360,erschrecken,23
1361,entfernt,23
1362,niedrig,23
1363,regnen,23
1364,vertilgen,23
1365,Fluß,23
1366,Beschwerde,23
1367,Farbe,23
1368,Trotz,23
1369,Flecken,23
1370,nachdem,23
1371,vollends,23
1372,aufopfern,23
1373,Gruft,23
1374,leiten,23
1375,mahlen,23
1376,Glider,23
1377,ligen,23
1378,Geschäft,23
1379,Innere,23
1380,tönen,23
1381,selten,23
1382,fesseln,23
1383,weihen,23
1384,Gesundheit,23
1385,beleidigt,23
1386,ändern,23
1387,gantz,23
1388,öffentlich,23
1389,wähnen,23
1390,verhöhnen,23
1391,satt,23
1392,stet,23
1393,verdrießlich,23
1394,fechten,23
1395,Frech,23
1396,Ehe,23
1397,drüber,23
1398,Gieng,23
1399,Luci,23
1400,abscheulich,22
1401,Zepter,22
1402,Buße,22
1403,Haut,22
1404,neigen,22
1405,krachen,22
1406,Schauer,22
1407,erlangen,22
1408,Indeß,22
1409,Ursach,22
1410,erschöpfen,22
1411,schlaff,22
1412,erbleichen,22
1413,Witz,22
1414,gleichen,22
1415,Athema,22
1416,Nahrung,22
1417,zehren,22
1418,Thier,22
1419,solt,22
1420,trotzen,22
1421,bestürtzt,22
1422,Kleider,22
1423,gekränkt,22
1424,verschweigen,22
1425,winden,22
1426,Warumb,22
1427,stille,22
1428,grauenvoll,22
1429,morden,22
1430,August,22
1431,betrachten,22
1432,gelb,22
1433,beyd,22
1434,unaussprechlich,22
1435,Reiz,22
1436,entfliehen,22
1437,Schweigen,22
1438,Henker,22
1439,ermüden,22
1440,gewaltsam,22
1441,schütteln,22
1442,äußerst,22
1443,Leichnam,22
1444,Kopfweh,22
1445,Langeweile,22
1446,nit,22
1447,angenehm,21
1448,Narbe,21
1449,Ungewißheit,21
1450,strömen,21
1451,verhüllen,21
1452,Glas,21
1453,Hut,21
1454,streuen,21
1455,beschämen,21
1456,Kammer,21
1457,Kranz,21
1458,umbringen,21
1459,Stärke,21
1460,Gehorsam,21
1461,bisher,21
1462,Wut,21
1463,erhören,21
1464,zermalmen,21
1465,spinnen,21
1466,Asch,21
1467,Hauß,21
1468,Häupter,21
1469,Sicherheit,21
1470,Hofnung,21
1471,nachts,21
1472,entseelen,21
1473,Britten,21
1474,kräncken,21
1475,Bürde,21
1476,Geburt,21
1477,leidend,21
1478,Adel,21
1479,berühren,21
1480,Wuth,21
1481,verstummen,21
1482,antworten,21
1483,Warheit,21
1484,Schaum,21
1485,Sitz,21
1486,beschwören,21
1487,Kranke,21
1488,freuen,21
1489,Eiche,21
1490,Gefängnis,21
1491,Wagen,21
1492,verlachen,21
1493,verjagen,21
1494,durchaus,21
1495,listen,21
1496,Ordnung,21
1497,theilen,21
1498,schmelzen,21
1499,aufgeben,21
1500,aussehen,21
1501,jetzo,21
1502,ahnen,21
1503,bekümmern,21
1504,allerliebst,21
1505,wunderbar,21
1506,Erbe,20
1507,worin,20
1508,versäumen,20
1509,zerrissen,20
1510,Erwachen,20
1511,Galgen,20
1512,währen,20
1513,Palast,20
1514,lauten,20
1515,köstlich,20
1516,wühlen,20
1517,Eile,20
1518,verachten,20
1519,innerer,20
1520,erklären,20
1521,wiedersehen,20
1522,drehen,20
1523,toben,20
1524,zugrunde,20
1525,rasch,20
1526,betragen,20
1527,Degen,20
1528,bestreiten,20
1529,strecken,20
1530,gewähren,20
1531,Schwefel,20
1532,verehren,20
1533,netzen,20
1534,Vorsatz,20
1535,frembd,20
1536,Galle,20
1537,schmücken,20
1538,schänden,20
1539,genesen,20
1540,göttlich,20
1541,Kälte,20
1542,Melancholie,20
1543,Beben,20
1544,Kugel,20
1545,umarmen,20
1546,siegen,20
1547,hernach,20
1548,segnen,20
1549,flammen,20
1550,Sitte,20
1551,sammeln,20
1552,himmlisch,20
1553,Aussicht,20
1554,Vil,20
1555,überfallen,20
1556,Cro,20
1557,Hoffen,20
1558,gänzlich,20
1559,Gewitter,20
1560,Un,20
1561,Hochzeit,20
1562,vollbringen,20
1563,jtzen,20
1564,gießen,20
1565,Entschluß,20
1566,gewöhnen,20
1567,Essen,20
1568,Plan,20
1569,En,20
1570,bitte,20
