,word,frequency
530,falsch,14
531,Geld,14
532,verbinden,14
533,gelingen,14
534,schwach,14
535,Gemüt,14
536,Zweifel,14
537,Beispiel,14
538,Dero,14
539,wiegen,14
540,Au,14
541,Ding,14
542,männlich,14
543,verkennen,14
544,schämen,14
545,gleichen,14
546,lesen,14
547,würdigen,14
548,Zierde,14
549,Schild,14
550,vortreflich,14
551,Stelle,14
552,froh,14
553,handeln,14
554,womit,14
555,Ruhe,14
556,wirklich,14
557,wirken,14
558,Ort,14
559,bedenken,14
560,früh,14
561,Bescheidenheit,14
562,Gräfi,14
563,golden,14
564,Libussa,14
565,seit,14
566,gestreng,14
567,Finger,13
568,aufopfern,13
569,Handlung,13
570,vernünftig,13
571,Wange,13
572,verachten,13
573,ansehen,13
574,beschwören,13
575,Große,13
576,vergeben,13
577,Lager,13
578,blau,13
579,verlangen,13
580,Raum,13
581,bewähren,13
582,hängen,13
583,Lauf,13
584,Platz,13
585,schwingen,13
586,versprechen,13
587,Hut,13
588,beseelen,13
589,opfern,13
590,kostbar,13
591,Gebet,13
592,Gedanke,13
593,begrüßen,13
594,klar,13
595,tapfrer,13
596,selten,13
597,annehmen,13
598,kaiserlich,13
599,Kirche,13
600,Antlitz,13
601,grün,13
602,bereit,13
603,Schoß,13
604,schonen,13
605,besonderer,13
606,Folge,13
607,pflegen,13
608,großmütig,12
609,Meinung,12
610,zwingen,12
611,ehrwürdig,12
612,unendlich,12
613,wem,12
614,beginnen,12
615,Lied,12
616,ruhig,12
617,neben,12
618,aufnehmen,12
619,warm,12
620,Roß,12
621,getreu,12
622,Ei,12
623,möglich,12
624,Unsterblichkeit,12
625,widerstehen,12
626,Flamme,12
627,Ehrenwort,12
628,bekannt,12
629,verschmähen,12
630,Ahnherr,12
631,scharf,12
632,berühmt,12
633,rechtschaffen,12
634,Fest,12
635,erzeigen,12
636,fähig,12
637,Enkel,12
638,Anstand,12
639,Lehre,12
640,gedenken,12
641,genießen,12
642,gewähren,12
643,geloben,12
644,bestimmen,12
645,Bildung,12
646,binden,12
647,verleihen,12
648,Geduld,12
649,Kleinod,12
650,Fleiß,12
651,stärken,12
652,dahin,11
653,dabei,11
654,kalt,11
655,weichen,11
656,danke,11
657,Eifer,11
658,Gesundheit,11
659,Sitte,11
660,hervor,11
661,gemein,11
662,vereinen,11
663,Farbe,11
664,Sprache,11
665,Strahlen,11
666,köstlich,11
667,Exzellenz,11
668,fliegen,11
669,Allmacht,11
670,gefällig,11
671,Rang,11
672,sogleich,11
673,Wert,11
674,fechten,11
675,Gegenwart,11
676,Unglück,11
677,prächtig,11
678,Gelegenheit,11
679,schweben,11
680,zollen,11
681,erblicken,11
682,lebendig,11
683,neigen,11
684,Gelübd,11
685,betreten,11
686,fürstlich,11
687,Vorsicht,11
688,fließen,11
689,Los,11
690,Andacht,11
691,schlecht,11
692,vergönnen,11
693,Zufall,11
694,bedürfen,11
695,erhabner,11
696,willig,11
697,unterthänig,11
698,flehen,11
699,Stamm,11
700,wahrhaft,11
701,streiten,11
702,erwählen,11
703,Schloß,11
704,bereiten,11
705,England,11
706,Zunge,11
707,Sünde,11
708,halt,11
709,trotz,11
710,gethan,11
711,warten,10
712,Grazi,10
713,rauben,10
714,daran,10
715,herzlich,10
716,untertänigster,10
717,Taube,10
718,empfinden,10
719,Kreis,10
720,erreichen,10
721,zittern,10
722,Gesinnung,10
723,Blüte,10
724,künftig,10
725,umarmen,10
726,übel,10
727,Gang,10
728,damals,10
729,Grad,10
730,schlank,10
731,christlich,10
732,desto,10
733,fürwahr,10
734,drauf,10
735,eisern,10
736,daher,10
737,eh,10
738,erzählen,10
739,hundert,10
740,Pudel,10
741,Potz,10
742,Frey,10
743,hieher,10
744,Ross,10
745,Tor,10
746,Leiden,10
747,drängen,10
748,vielmehr,10
749,Glorie,10
750,Schöpfung,10
751,Mal,10
752,Band,10
753,betragen,10
754,fürchten,10
755,Jahrhundert,10
756,Bewunderung,10
757,kosten,10
758,Nein,10
759,Bund,10
760,Großmuth,10
761,Ehrenmann,10
762,Rettung,10
763,Schulter,10
764,wohin,10
765,locken,10
766,Flur,10
767,Wissenschaft,10
768,Kühnheit,10
769,bekennen,10
770,lösen,10
771,Wunde,10
772,verbergen,10
773,bewegen,10
774,seyd,10
775,Weibe,10
776,Wüste,10
777,statt,10
778,Dorf,10
779,keusch,10
780,Schau,10
781,Bau,10
782,nächster,10
783,irdisch,10
784,morgen,10
785,wohlthätig,10
786,Gürtel,10
787,Hochachtung,10
788,gesund,10
789,dießen,10
790,Volsker,10
791,Blatt,9
792,Maß,9
793,Schein,9
794,meinig,9
795,überwinden,9
796,wetten,9
797,Mantel,9
798,heilen,9
799,Armee,9
800,Fall,9
801,angenehm,9
802,verehrungswürdig,9
803,geschickt,9
804,trinken,9
805,anbeten,9
806,berühren,9
807,niedlich,9
808,ähnlich,9
809,dünken,9
810,reiten,9
811,gewöhnen,9
812,anmuten,9
813,Degen,9
814,weich,9
815,minder,9
816,erweisen,9
817,Miene,9
818,Eltern,9
819,holden,9
820,Ja,9
821,Kette,9
822,leuchtend,9
823,Triumph,9
824,erhabn,9
825,versichern,9
