,word,frequency
682,ersetzen,4
683,tief,4
684,sinken,4
685,erbarm,4
686,besorgt,4
687,Deß,4
688,bedencken,4
689,fest,4
690,Schuldlos,4
691,wiederum,4
692,schleunig,4
693,zuleide,4
694,besinnen,4
695,soviel,4
696,beschließen,4
697,neigen,4
698,anhören,4
699,Hof,4
700,hinein,4
701,Geliebter,4
702,Zug,4
703,Gebet,4
704,Kranke,4
705,arbeiten,4
706,ohn,4
707,geschwind,4
708,Heurath,4
709,Seyd,4
710,unmöglich,4
711,Schwelle,4
712,entbehren,4
713,Pudel,4
714,beruhigen,4
715,billig,4
716,E,4
717,Empfindung,4
718,wohin,4
719,Bein,4
720,Dero,4
721,Unterthan,4
722,Tafel,4
723,zufrieden,4
724,beständig,4
725,Himmelswille,4
726,Lusch,4
727,dabei,4
728,Nein,4
729,herum,4
730,ehren,4
731,aufrichtig,4
732,Dabey,4
733,Lottche,4
734,zuviel,4
735,Vatter,4
736,drauf,4
737,allerliebst,4
738,Lisett,4
739,hungern,4
740,erschrecken,4
741,Almosen,4
742,bedürfen,4
743,ohnehin,4
744,verschmähen,4
745,Rede,3
746,kaufen,3
747,Gold,3
748,Beispiel,3
749,toll,3
750,Liebchen,3
751,grüßen,3
752,tilgen,3
753,erzählen,3
754,Gemahl,3
755,hülflos,3
756,unsrer,3
757,beyd,3
758,solen,3
759,Zufall,3
760,verderben,3
761,eh,3
762,Grab,3
763,Flucht,3
764,aushalten,3
765,geduldig,3
766,Angesicht,3
767,Rasende,3
768,grau,3
769,wählen,3
770,Lehre,3
771,hierher,3
772,Jammer,3
773,Anverwandte,3
774,rechnen,3
775,bereden,3
776,martern,3
777,längst,3
778,Mund,3
779,Kopfferne,3
780,übereilen,3
781,töten,3
782,Thron,3
783,Erbarmung,3
784,beistehen,3
785,hilffen,3
786,Gantz,3
787,Ware,3
788,leisten,3
789,wähnen,3
790,Nehm,3
791,Schweigen,3
792,Sonne,3
793,stören,3
794,begleiten,3
795,warnen,3
796,verachten,3
797,blühend,3
798,lügen,3
799,versagen,3
800,verehren,3
801,beugen,3
802,breit,3
803,Last,3
804,fürchterlich,3
805,erwarten,3
806,bewahren,3
807,unerhört,3
808,tyrannisch,3
809,trinken,3
810,unrecht,3
811,verblendet,3
812,kleiden,3
813,entsetzlich,3
814,Beystand,3
815,Stube,3
816,trauret,3
817,wichtig,3
818,Frevel,3
819,Rittersmann,3
820,nachsichtig,3
821,jammernd,3
822,Jahrhundert,3
823,gantzen,3
824,gahr,3
825,Blume,3
826,sonderlich,3
827,Bernadotte,3
828,Frankreich,3
829,Fenster,3
830,schießen,3
831,darin,3
832,irgendwo,3
833,feindlich,3
834,heran,3
835,vertreiben,3
836,bisher,3
837,Geschäft,3
838,besorgen,3
839,bejammern,3
840,Verlassen,3
841,bessern,3
842,schuldlos,3
843,Traum,3
844,Bestie,3
845,jemals,3
846,Entgelt,3
847,Zeuch,3
848,eitel,3
849,Vaterland,3
850,verwahrlosen,3
851,bewundern,3
852,stets,3
853,vorher,3
854,betrachten,3
855,Wehmuth,3
856,Staat,3
857,Genugtuung,3
858,künftig,3
859,warlich,3
860,Barbirer,3
861,Weise,3
862,barmhertzig,3
863,liebreich,3
864,büsset,3
865,berauben,3
866,heftig,3
867,gütig,3
868,itzt,3
869,schließen,3
870,reichen,3
871,nahen,3
872,Balsam,3
873,entdecken,3
874,Loos,3
875,verächtlich,3
876,Freundschaft,3
877,Seufzer,3
878,derjenige,3
879,rechtschaffen,3
880,ausweinen,3
881,fähig,3
882,Närrin,3
883,Schuldigkeit,3
884,hintergehen,3
885,sauer,3
886,richtig,3
887,Grausamkeit,3
888,Ohnmacht,3
889,mächtig,3
890,Umb,3
891,stützen,3
892,Geschick,3
893,Schad,3
894,gemein,3
895,Schwache,3
896,mitleidswert,3
897,Deutschland,3
898,Dasein,3
899,Rolle,3
900,villeicht,3
901,zehren,3
902,deutsch,3
903,überzeugen,3
904,Bas,3
905,Dienst,3
906,gelingen,3
907,Rest,3
908,schützen,3
909,Standhaft,3
910,reif,3
911,Fieber,3
912,Hütte,3
913,christlich,3
914,bißchen,3
915,enthalten,3
916,arg,3
917,ergehen,3
918,Brut,3
919,stille,3
920,werther,3
921,tröstend,3
922,daraus,3
923,Ton,3
924,betrogen,3
925,unmitleidentlich,3
926,Besserung,3
927,Leidende,3
928,Bekümmert,3
929,Susche,3
930,wehe,3
931,Darff,3
932,Kette,3
933,Mühe,3
934,Seligkeit,3
935,Ort,3
936,genieren,3
937,verirrt,3
938,beileibe,3
939,gerade,3
940,vergehen,3
941,erdulden,3
942,Engerl,3
943,belohnen,3
944,öfter,3
945,Körper,3
946,vertragen,3
