,word,frequency
831,wandeln,152
832,gehorchen,152
833,herrschen,152
834,Sitz,152
835,Beweis,151
836,Vertrauen,151
837,sammeln,151
838,leuchten,151
839,Zweck,151
840,grün,151
841,nachher,151
842,nächster,151
843,schützen,151
844,Adieu,151
845,Darzu,151
846,Abschied,150
847,vertraut,150
848,Verbrechen,150
849,empfehlen,150
850,nötig,150
851,Staat,150
852,aufhalten,150
853,locken,150
854,Thu,150
855,Oheim,150
856,harren,149
857,Kranz,149
858,aufstehen,149
859,gerecht,149
860,Ufer,149
861,Ists,148
862,Spur,148
863,belieben,148
864,gefährlich,147
865,toll,147
866,schwingen,147
867,erreichen,147
868,drin,147
869,dicht,147
870,Unglück,146
871,Nähe,146
872,Eltern,146
873,Kreis,146
874,bemühen,146
875,Thun,146
876,Mitternacht,145
877,Schwerdt,145
878,hinweg,145
879,worauf,145
880,Hahaha,145
881,wunderlich,144
882,Schauplatz,144
883,sinnen,144
884,Käyser,144
885,Fest,144
886,nimmermehr,143
887,betrügen,143
888,Anfang,143
889,bessern,143
890,wirken,143
891,dadurch,143
892,Gethan,143
893,zehn,142
894,bereits,142
895,entschuldigen,142
896,hie,142
897,Marqui,142
898,Exzellenz,141
899,Flügel,141
900,Bus,141
901,verkaufen,141
902,Ho,141
903,Adler,141
904,Bewegung,140
905,überlassen,140
906,Feder,140
907,damals,140
908,rächen,139
909,Mord,139
910,Trost,139
911,sogar,139
912,deutend,139
913,ordentlich,139
914,Do,139
915,Cathrin,139
916,vollkommen,138
917,decken,138
918,nützen,138
919,Stahl,138
920,Geschenk,138
921,enden,138
922,Fremdling,138
923,Wetter,137
924,kämpfen,137
925,krank,137
926,nahe,137
927,Raum,137
928,Gantz,137
929,nöthig,137
930,aufheben,137
931,nebst,137
932,begeben,137
933,Marsch,137
934,Bund,136
935,Streich,136
936,überzeugen,136
937,solen,136
938,Rösche,136
939,Sessel,135
940,unterschreiben,135
941,vorstellen,135
942,willen,135
943,dumm,135
944,besonders,135
945,unbekannt,135
946,horchen,135
947,bitte,134
948,Fluch,134
949,Weile,134
950,Gunst,134
951,teuer,134
952,Kammer,134
953,Schar,134
954,dar,134
955,laden,133
956,Fahne,133
957,Sulta,133
958,manchmal,133
959,Vers,133
960,weilen,132
961,gewähren,132
962,Höhle,132
963,grüßen,132
964,loben,132
965,völlig,131
966,Spitze,131
967,verändern,131
968,brennen,131
969,meyn,131
970,folgend,131
971,Au,130
972,Schwur,130
973,scherzen,130
974,entfliehen,130
975,Jagd,130
976,wecken,129
977,Zukunft,129
978,neigen,129
979,Stab,129
980,Dukat,129
981,womit,129
982,soviel,128
983,fürchten,128
984,rauben,128
985,beschäftigen,128
986,stille,128
987,Hauß,128
988,schmecken,127
989,danken,127
990,zwanzig,127
991,golden,127
992,En,127
993,malen,127
994,müde,127
995,Mephistophele,127
996,bewahren,127
997,mahlen,127
998,Werck,127
999,Mylord,127
1000,Probe,126
1001,Schmuck,126
1002,Sitte,126
1003,unrecht,126
1004,schlimm,126
1005,miteinander,126
1006,Lanze,126
1007,dringend,125
1008,zwölf,125
1009,drehen,125
1010,Versuch,125
1011,Turm,125
1012,Si,125
1013,Helm,125
1014,gewöhnlich,125
1015,fließen,125
1016,Geschick,125
1017,Geliebter,124
1018,besorgen,124
1019,verschließen,124
1020,leider,123
1021,blind,123
1022,bißchen,123
1023,zuweilen,123
1024,oberer,123
1025,irgend,123
1026,zart,122
1027,schonen,122
1028,Zunge,122
1029,warm,122
1030,verschweigen,122
1031,herbei,122
1032,Krug,122
1033,breit,122
1034,nämlich,122
1035,französisch,122
1036,vorwärts,121
1037,Lehre,121
1038,eröffnen,121
1039,erwerben,121
1040,Hügel,121
1041,schlummern,121
1042,schrecklich,120
1043,sieben,120
1044,ähnlich,120
1045,Thaler,120
1046,prächtig,119
1047,menschlich,119
1048,Bein,119
1049,Glocke,119
1050,Trieb,119
1051,leiten,118
1052,hingehen,118
1053,Schulter,118
1054,fällen,118
1055,mitten,118
1056,zeigend,118
1057,Kaffee,117
1058,Exempel,117
1059,Bogen,117
1060,blau,117
1061,Anstalt,117
1062,gegenüber,117
1063,beschwören,117
1064,Unrecht,117
1065,Lohn,117
1066,gütig,117
1067,Stillschweigen,116
1068,worin,116
1069,dauern,116
1070,verfolgen,116
1071,leugnen,116
1072,rot,115
1073,Kreuz,115
1074,Arme,115
1075,gleichen,115
1076,rauchen,115
1077,arg,115
1078,mitbringen,115
1079,Posse,114
1080,Lüge,114
1081,lügen,114
1082,Spaß,114
1083,Gieb,114
1084,meinetwegen,114
1085,behaupten,113
1086,Verdacht,113
1087,dagegen,113
1088,Tuch,113
1089,wovon,113
1090,grau,113
1091,beugen,113
1092,hindern,113
1093,fressen,113
1094,Wunde,112
1095,Eid,112
1096,bunt,112
1097,Verdienst,112
1098,eng,112
1099,Wissenschaft,112
1100,England,112
1101,siegen,112
1102,blühen,112
1103,Genie,112
1104,Gulden,112
1105,Lottche,112
1106,Beis,112
1107,Hoheit,111
1108,Sicherheit,111
1109,vergebens,111
1110,begehen,111
1111,Ehe,111
1112,vollziehen,110
1113,etlich,110
1114,täuschen,110
1115,verwahren,110
1116,Witz,109
1117,herkommen,109
1118,Verbeugung,109
1119,Kleinigkeit,109
1120,gefällig,109
1121,fürwahr,109
1122,wetten,109
1123,Bedingung,109
1124,neulich,109
1125,vollbringen,109
1126,Treppe,109
1127,Onkel,109
1128,Rechnung,108
1129,Lärm,108
1130,Beispiel,108
1131,Begriff,108
1132,einsam,108
1133,umarmen,108
1134,versöhnen,108
1135,Krankheit,108
1136,genießen,107
1137,Henker,107
1138,versehen,107
1139,verweilen,107
1140,Einfall,107
1141,beruhigen,107
1142,pochen,107
1143,Schutz,107
1144,Stolz,107
1145,prüfen,107
1146,gewaltig,107
1147,beleidigen,107
1148,Monat,107
1149,Handel,106
1150,zurückkommen,106
1151,hastig,106
1152,verderben,106
1153,Gefallen,106
1154,kostbar,105
1155,Punkt,105
1156,Kugel,105
1157,Erbe,105
1158,bequem,105
1159,Mittag,105
1160,zerreißen,105
1161,Gesundheit,105
1162,Verzeihung,105
1163,Roß,105
1164,verziehen,105
1165,Lippe,105
1166,streben,105
1167,Farbe,105
1168,stiefeln,105
1169,Loch,105
1170,Kloster,105
1171,Anschlag,104
1172,Quelle,104
1173,wiederkommen,104
1174,Vorsicht,104
1175,Preis,104
1176,Fessel,104
1177,leisten,104
1178,umsehen,104
1179,anziehen,104
1180,Bart,104
1181,Messer,104
1182,alleine,104
1183,Adel,103
1184,Last,103
1185,jemals,103
1186,Besuch,103
1187,Leichnam,103
1188,stürmen,103
1189,Wahn,103
1190,Gefühl,103
1191,streiten,103
1192,bisher,103
1193,leihen,103
1194,Noth,103
1195,wiederholen,103
1196,regieren,103
1197,gedenken,102
1198,unglücklich,102
1199,woran,102
1200,Eingang,102
1201,weich,102
1202,vertreiben,102
1203,Insel,102
1204,närrisch,102
1205,Scherz,102
1206,gleichwohl,102
1207,starr,101
1208,bluten,101
1209,Pfort,101
1210,Triumph,101
1211,billig,101
1212,fürchterlich,100
1213,grausam,100
1214,gewahren,100
1215,wieso,100
1216,zahlen,100
1217,seyd,100
1218,Säbel,100
1219,untersuchen,100
1220,teilen,99
1221,Auftrag,99
1222,feierlich,99
1223,zugehen,99
1224,Bahn,99
1225,vortrefflich,99
1226,Eisen,99
1227,lehnen,99
1228,stechen,99
1229,indes,99
1230,himmlisch,99
1231,Schlange,99
