,word,frequency
935,Hoff,36
936,Meinung,36
937,hernach,36
938,Hochzeit,36
939,gib,36
940,Pickelhering,36
941,Ô,36
942,gehe,35
943,liegen,35
944,Schwerd,35
945,Urtheil,35
946,Hertzens,35
947,Gut,35
948,beyden,35
949,büssen,35
950,Jungfrau,35
951,schöner,35
952,Wahrheit,35
953,Vogel,35
954,neuer,35
955,wacht,35
956,schwartzen,35
957,schönste,35
958,hilfft,35
959,Lib,35
960,libt,35
961,Gerechtigkeit,35
962,mal,35
963,Freud,35
964,zwingen,35
965,Zier,35
966,kurtz,35
967,Schlampampe,35
968,Salome,35
969,dergestalt,35
970,deroselben,35
971,fahren,34
972,nieder,34
973,verstehen,34
974,vergebens,34
975,bewust,34
976,wollet,34
977,eigne,34
978,Abgott,34
979,süssen,34
980,Schande,34
981,Thier,34
982,Reiche,34
983,Strahlen,34
984,Leibe,34
985,höchst,34
986,Opfer,34
987,grosses,34
988,zarten,34
989,wagen,34
990,stirbt,34
991,Flamme,34
992,treu,34
993,zornig,34
994,stille,34
995,schreiben,34
996,Wol,34
997,grauen,34
998,gebohren,34
999,numehr,34
1000,Hölle,34
1001,Gemühte,34
1002,Gestrenger,34
1003,Freundt,34
1004,redet,33
1005,begehrt,33
1006,liebet,33
1007,angesehen,33
1008,trefflich,33
1009,sehet,33
1010,falschen,33
1011,kalt,33
1012,Solln,33
1013,Flamm,33
1014,fürchten,33
1015,Zwang,33
1016,wütten,33
1017,Milch,33
1018,ersten,33
1019,stellen,33
1020,Grauß,33
1021,gesetzet,33
1022,Krafft,33
1023,kriegt,33
1024,Weißheit,33
1025,Banden,33
1026,willig,33
1027,genung,33
1028,wären,33
1029,schickt,33
1030,verlacht,33
1031,Flucht,33
1032,gilt,33
1033,beste,33
1034,Gemeine,33
1035,Bürger,33
1036,heraus,33
1037,versichert,33
1038,richten,33
1039,Leich,33
1040,Vns,33
1041,Müh,33
1042,straffen,33
1043,Königreich,33
1044,liebes,33
1045,zufrieden,33
1046,desto,33
1047,erweisen,33
1048,hol,33
1049,uer,33
1050,doß,33
1051,Keiser,33
1052,offen,32
1053,Meister,32
1054,armer,32
1055,holen,32
1056,ey,32
1057,edle,32
1058,Verdacht,32
1059,Sultans,32
1060,stecken,32
1061,Haut,32
1062,giebt,32
1063,Vernunft,32
1064,erheben,32
1065,allzeit,32
1066,zeigen,32
1067,mahl,32
1068,Eifer,32
1069,frembde,32
1070,Schutz,32
1071,Glaubt,32
1072,Wetter,32
1073,heißt,32
1074,Hohn,32
1075,könt,32
1076,vielleicht,32
1077,Lorbern,32
1078,heisse,32
