,word,frequency
648,warten,14
649,allmächtig,14
650,eifersüchtig,14
651,neigen,14
652,zittern,14
653,Schein,14
654,Gruß,14
655,fahren,14
656,erinnern,14
657,Wolke,14
658,feurig,14
659,Gebet,14
660,wallen,14
661,bedecken,14
662,durchdringen,14
663,seitdem,14
664,schonen,14
665,brav,14
666,Geschäft,14
667,heraus,14
668,freuen,14
669,Abend,14
670,unschuldig,14
671,sorgen,14
672,Schoß,14
673,schmiegen,14
674,Raum,14
675,bilden,14
676,Leid,14
677,begegnen,14
678,wahrhaftig,14
679,vergebens,14
680,nächster,14
681,Zufall,14
682,umfangen,14
683,Schöpfung,14
684,widerstehen,14
685,vertraut,14
686,daran,14
687,befehlen,14
688,Fort,14
689,reizen,14
690,füllen,14
691,künftig,14
692,Gräfi,14
693,Pfand,14
694,Herrschaft,13
695,vereinigen,13
696,entfliehen,13
697,frisch,13
698,Seligkeit,13
699,hinein,13
700,Tropfen,13
701,Geschick,13
702,Gottheit,13
703,herum,13
704,Tempel,13
705,fürchten,13
706,kömmen,13
707,hinaus,13
708,Gift,13
709,erklären,13
710,greifen,13
711,entbehren,13
712,weder,13
713,Zweifel,13
714,Thräne,13
715,versichern,13
716,itzt,13
717,kämpfen,13
718,wanken,13
719,Waffe,13
720,Preis,13
721,stoßen,13
722,Wert,13
723,gönnen,13
724,kostbar,13
725,verehren,13
726,etwa,13
727,gemein,13
728,Mal,13
729,bereit,13
730,Vergnügen,12
731,entziehen,12
732,sobald,12
733,Besitz,12
734,hervor,12
735,schleichen,12
736,Einsamkeit,12
737,Seufzer,12
738,Goldne,12
739,Quelle,12
740,eitel,12
741,herab,12
742,Genuß,12
743,Tu,12
744,wann,12
745,entflammt,12
746,Hof,12
747,Sprache,12
748,begehen,12
749,tanzen,12
750,Abschied,12
751,verschwinden,12
752,schicken,12
753,geküßt,12
754,närrisch,12
755,Freundin,12
756,Meinige,12
757,Brief,12
758,fürchterlich,12
759,klingen,12
760,schmücken,12
761,bedenken,12
762,fordern,12
763,rauh,12
764,heirathen,12
765,Ziel,12
766,Eisen,12
767,zuletzt,12
768,Tat,12
769,Muth,12
770,freylich,12
771,Kummer,12
772,versagen,12
773,sterblich,12
774,erblicken,12
775,Unglück,12
776,Fest,12
777,Blondche,12
778,hieher,12
779,Wlasta,12
780,Mutterliebe,12
781,Frieden,12
782,heurathen,12
783,Fremdling,12
784,Madel,12
785,ehe,12
786,Mittel,11
787,erreichen,11
788,Heiligtum,11
789,wähnen,11
790,Sehnen,11
791,grüßen,11
792,wirken,11
793,Faden,11
794,rot,11
795,vorig,11
796,dulden,11
797,wider,11
798,leise,11
799,jagen,11
800,verkaufen,11
801,überlassen,11
802,Lebewohl,11
803,wegen,11
804,Krieg,11
805,soviel,11
806,erzählen,11
807,verdanken,11
808,klug,11
809,willkommen,11
810,überall,11
811,schmerzlich,11
812,verzehren,11
813,Sünde,11
814,schmachtend,11
815,Zeitvertreib,11
816,morgen,11
817,Garten,11
818,meiden,11
819,Leiden,11
820,unzertrennlich,11
821,harren,11
822,wecken,11
823,desto,11
824,handeln,11
825,blühend,11
826,schwingen,11
827,Wende,11
828,streng,11
829,königlich,11
830,verstoßen,11
831,verleihen,11
832,Kreis,11
833,blenden,11
834,Retter,11
835,blind,11
836,Fall,11
837,ewg,11
838,brüderlich,11
839,bezwingen,11
840,überzeugen,11
841,spinnen,11
